ID,prd_code_sku,company,name_internal,vendor,productgroup,werksoort,costcenter,uursoort,discountgroup,currency,salesprice
939a28f9-d918-4f46-9267-4f0a7af94d50,MSNAMQRY-25,MUN,"Option: Push data to AMQP messagebus by 5..24 measurement points, recurring, per measurement point per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,40.00
4a184d82-687e-48e2-8c5a-c1ea7a468d0a,MSNAMQRY-99,MUN,"Option: Push data to AMQP messagebus by >25 measurement points, recurring, per measurement point per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,20.00
519b0eb7-fa3a-477e-b322-f6d9ac7a0351,MSNDP1,MUN,"Distributor Demo Package 1, Noise Monitoring incl. Samurai for Sinus Distributors",,SAM Samenstelling - gebruikt grootboek van onderdelen,,,,,,3600.00
43265cf6-6367-4347-9f67-f1d010073108,MSNESSRY,MUN,"Portal subscription Essential, per NMS for data noise monitoring (minutes), per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,250.00
32b5d374-4cfd-43f6-8272-6e7e095dbac8,MSNFADBRY-CI,MUN,"Subscription flexible Advanced cat. B, portal, helpdesk, carry-in service, mobile internet, recurring, annual",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1245.00
1b3fa8a0-8b83-4297-b771-8668e95f9e55,MSNFADCRY-CI,MUN,"Subscription flexible Advanced cat. C, portal, helpdesk, carry-in service, mobile internet, recurring, annual",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1395.00
4ab070f7-3d0f-4e07-a159-e98205dc0acc,MSNFADDRY-CI,MUN,"Subscription flexible Advanced cat. D, portal, helpdesk, carry-in service, mobile internet, recertification, recurring, annual",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1895.00
89331f23-2cb2-4064-8e4b-30d3b50ece9c,MSNFPRBRY-CI,MUN,"Subscription flexible Premium cat. B, portal, helpdesk, carry-in service, mobile internet, recurring, annual",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1495.00
ea08e8b3-6382-4924-a5d0-ebe25523cf9c,MSNFPRCRY-CI,MUN,"Subscription flexible Premium cat. C, portal, helpdesk, carry-in service, mobile internet, recurring, annual",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1595.00
27d3ecf6-8018-4d8d-b95d-5fc54272370d,MSNFPRDRY-CI,MUN,"Subscription flexible Premium cat. D, portal, helpdesk, carry-in service, mobile internet, recertification, recurring, annual",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,2195.00
9d04ada4-3a54-4b08-b667-190dbeb0f63f,MSNFWDR-ALLIN-1Y,MUN,Vuurwerkdetector per jaar (1 jaar contract),,"LSERM InsightNow Lease, recurring, month",diensten/abonnement,,,,,1890.00
5341ad82-b57d-4f19-8fa9-48f697a9b65a,MSNFWDR-ALLIN-2Y,MUN,Vuurwerkdetector per jaar (2 jaar contract),,"LSERM InsightNow Lease, recurring, month",diensten/abonnement,,,,,1512.00
86e7d470-256b-4e4f-a163-c534efb827e6,MSNFWDR-ALLIN-3Y,MUN,Vuurwerkdetector per jaar (3 jaar contract),,"LSERM InsightNow Lease, recurring, month",diensten/abonnement,,,,,1323.00
3e9a2727-4f82-40b6-8a3e-3578a5223a74,MSNFWDR-DET-1Y,MUN,Vuurwerkdetector per jaar (1 jaar contract),,"LSERM InsightNow Lease, recurring, month",diensten/abonnement,,,,,2500.00
76a046a4-89a7-426a-84ab-4b8c56ce46bd,MSNFWDR-DET-3Y,MUN,Vuurwerkdetector per jaar (3 jaar contract),,"LSERM InsightNow Lease, recurring, month",diensten/abonnement,,,,,1875.00
3b896e31-69ca-421f-b2a2-28d34e791385,MSNFWDR-DET-5Y,MUN,Vuurwerkdetector per jaar (5 jaar contract),,"LSERM InsightNow Lease, recurring, month",diensten/abonnement,,,,,1625.00
f5bc1996-05ed-41ba-a2c5-fbfe0417813b,MSNFWDR-ENT-1Y,MUN,Vuurwerkportal Entree per jaar (1 jaar contract),,"LSERM InsightNow Lease, recurring, month",diensten/abonnement,,,,,3000.00
1ba708e4-5993-488d-bf1c-fafb017223b2,MSNFWDR-ENT-3Y,MUN,Vuurwerkportal Entree voor 3 jaar (prijs per jaar),,"LSERM InsightNow Lease, recurring, month",diensten/abonnement,,,,,2250.00
67a07e21-ea65-4a1f-9cba-925633ca0402,MSNFWDR-ENT-5Y,MUN,Vuurwerkportal entree per jaar (5 jaar contract),,"LSERM InsightNow Lease, recurring, month",diensten/abonnement,,,,,1950.00
9d45a2ac-bc8f-4658-b928-ae945e6aa449,MSNFWDR-EXT-1M,MUN,Verlenging van de vuurwerkdetectie meetperiode met 1 maand,,"LSERM InsightNow Lease, recurring, month",diensten/abonnement,,,,,0.00
507f5cdc-200b-41da-bfd5-cb5e86ff66ca,MSNFWDR-EXT-2M,MUN,Verlenging van de vuurwerkdetectie meetperiode met 2 maanden,,"LSERM InsightNow Lease, recurring, month",diensten/abonnement,,,,,0.00
9de03703-5b72-4c92-985e-d3480b8c24c6,MSNFWDR-INST,MUN,"Jaarlijkse fee voor plaatsing, verwijdering en monitoring tijdens vuurwerkperiode",,"LSERM InsightNow Lease, recurring, month",diensten/abonnement,,,,,0.00
1dcc4325-ff73-4b0a-aa30-6981a268a148,MSNGLIRY-05,MUN,"Optie: GLIMI portal connectie bij 1.. 4 meetpunten, periodiek, per meetpunt per jaar",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,100.00
c6c14385-4cef-4f8a-b0ce-a2050a723a59,MSNGLIRY-25,MUN,"Optie op Essential of Professional: GLIMI portal connectie bij 5.. 25 meetpunten, periodiek, per meetpunt per jaar",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,75.00
620a99b4-2116-48bb-85cc-f34acf50942b,MSNGLIRY-99,MUN,"Optie op Essential of Professional: GLIMI portal connectie bij 25+ meetpunten, periodiek, per meetpunt per jaar",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,0.00
21c5a084-b95a-4a5a-bc0e-5cf5d3834714,MSNHS1N,MUN,"Horecasense portal usage, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,0.00
455a3871-717b-4293-8a64-5cbeda3bbee5,MSNHS1N-BASIS,MUN,HorecaSense Basis,,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1195.00
af7dedf2-f16a-4cda-8267-7f7b079a03e0,MSNHS1N-EXPERT,MUN,HorecaSense Expert,,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1695.00
fe2a7c71-6271-46b4-b2f5-256106dbb94d,MSNHS1N-KIT1,MUN,HorecaSense KIT 1,,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1495.00
71e8a026-2792-4122-ac68-093927709919,MSNHS1N-LEUVEN,MUN,HorecaSense Leuven,,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,898.00
c5c3b55c-bbc3-4f0b-bcbe-bce83e96e31d,MSNHS1N-PRO,MUN,HorecaSense Pro,,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1555.00
145061da-6042-4bce-a5ad-05d9874b71a6,MSNHS1RQ,MUN,"Horecasense portal usage, per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,41.75
52d23232-8625-4b42-a07f-263688b08c50,MSNHS1RY3,MUN,"HorecaSense portal usage, per 3 years",,"ISPRY3 InsightNow Platform, recurring per 3 year",,Noise,,,,648.00
730ea3e7-69b6-4db9-bbc7-6aa36f165635,MSNHS1RY3-EXP,MUN,"HorecaSense Expert portal usage, per 3 years (incl. correlation function)",,"ISPRY3 InsightNow Platform, recurring per 3 year",,Noise,,,,915.45
927018b6-063d-44f4-a54b-076b9606d6dc,MSNHS1RY3-PRO,MUN,"HorecaSense Pro portal usage, per 3 years (incl. correlation function)",,"ISPRY3 InsightNow Platform, recurring per 3 year",,Noise,,,,501.00
55a7bf67-8cfd-455e-b0ac-3960e1a35671,MSNHS1RY-BASIS,MUN,"Horecasense portal usage, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,239.00
9b9245bf-1699-498e-8255-d61f657ad9e9,MSNHS1RY-EXPERT,MUN,"Horecasense Expert portal usage, per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,359.00
c581cf51-75a8-4dfc-8d0a-6429a4afd9f6,MSNHS2N-BASNP8,MUN,"HorecaSense Basis with NP8 sound meter and 3 years online Basis portal with basic fuctionalities for continous measuring and registration of sound levels in music venues, real-time. Suitable for indoor use",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,995.00
1b7d2f7f-cd34-4041-93cc-1cc6469a1b30,MSNHS2N-BASNP9,MUN,"HorecaSense Basis with NP9 sound meter and 3 years online Basis portal with basic fuctionalities for continous measuring and registration of sound levels in music venues, real-time. Suitable for indoor and outdoor use.",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1045.00
e5ce816e-7491-4a35-b8e9-b53b308ad3a9,MSNHS2N-EXPNP8,MUN,"HorecaSense Expert with NP8 sound meter and 3 years online Expert portal with advanced functionalities for continous measuring and registration of sound levels in music venues, real-time. Suitable for indoor use.",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1495.00
f15fb92c-6997-4563-af3d-3b20118122a0,MSNHS2N-EXPNP9,MUN,"HorecaSense Expert with NP9 sound meter and 3 years online Expert portal with advanced functionalities for continous measuring and registration of sound levels in music venues and outdoor spaces, real-time. Suitable for indoor and outdoor use.",,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,1645.00
3baa405f-474e-4415-bbcb-486da2861cac,MSNHS2N-LEUVEN,MUN,HorecaSense Leuven 2024,,SAM Samenstelling - gebruikt grootboek van onderdelen,,Noise,,,,898.00
76ce81cb-db01-40ac-bae7-c5367b0c421a,MSNHS2N-LEUVEN-NP8A,MUN,"Replacement model NP8, Indoor noise processing monitoring station class 2, for levels, 1/3 octave spectrum, audiostreaming, peakdetection and suitable for running noise recognition ML models. WiFi, IP54. for Leuven customers Non-recurring",,"ISNN InsightNow Network, non recurring",,Noise,,,,699.00
51012fff-fc5e-4493-8323-998691a97078,MSNHSMRY-05,MUN,"Option: central management Horecasense by 1..4 measurement points, recurring, per measurement point per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,50.00
2ce4e238-f22c-4910-982a-365b3cc6fef9,MSNHSMRY-05,MUN,"Option: central management Horecasense by 1..4 measurement points, recurring, per measurement point per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,50.00
0c2c191d-acf1-45b5-9e24-4799299b50ad,MSNHSMRY-25,MUN,"Option: central management Horecasense by 5..24 measurement points, recurring, per measurement point per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,40.00
10430374-b972-4170-9819-370767b558be,MSNHSMRY-25,MUN,"Option: central management Horecasense by 5..24 measurement points, recurring, per measurement point per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,40.00
cbba9690-650b-425f-bf1e-cf86bf9c6099,MSNHSMRY-99,MUN,"Option: central management Horecasense by >25 measurement points, recurring, per measurement point per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,30.00
a793509b-6b00-4160-8bdb-c7065d1d3503,MSNHSMRY-99,MUN,"Option: central management Horecasense by >25 measurement points, recurring, per measurement point per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,30.00
7f4ebe75-2fd5-4dee-b309-01f2fccddd42,MSNID1RY-STD,MUN,"Portal subscription per Information Display, inclusief telecom,  per year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,450.00
6ff61c64-0a56-43ed-a48e-efbcf00911c5,MSNMODRY-HMRI OUD,MUN,,,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,300.00
81a94630-9f73-4652-8627-cb3d3d7fde28,MSNMSARS-NPPWR,MUN,Starting rate for the rental of additional Power (solar/accu) for the NPx type of monitoring stations,,RNT InsightNow Rentals,,Noise,,,,40.00
c3a283a6-93ba-4b1f-9f81-137ee6647946,MSNMSARS-POLE,MUN,"Pole max 6 m, rental starting rate",,RNT InsightNow Rentals,,Noise,,,,40.00
2efc6965-b671-44c1-ae10-198b5843e847,MSNMSARW,MUN,"Rental rate A, per week multiplied by number of cat. A objects (like pole, solar NPx, battery NPx)",,RNT InsightNow Rentals,,Noise,,,,40.00
bbd71171-ebdc-4bff-9b09-3b4400f7f688,MSNMSBRM,MUN,"Rental rate B, per Month multiplied by number of cat. B objects",,RNT InsightNow Rentals,,Noise,,,,69.80
80330c75-5417-475e-92f1-4edb1beb20a6,MSNMSBRS-GD1,MUN,Starting rate Cat. B: for the rental of an GD1 Klasse 2 noise Monitoring Station met richtingdetectie,,RNT InsightNow Rentals,,Noise,,,,385.00
553f135a-49d3-4c5f-ac14-e92a5c2f4a64,MSNMSBRS-NP2,MUN,Starting rate Cat. B: for the rental of an NP2 Klasse 2 noise Monitoring Station,,RNT InsightNow Rentals,,Noise,,,,385.00
e8844328-0098-406e-834b-e6fa2aea5963,MSNMSBRS-NP9,MUN,Starting rate Cat. B: for the rental of an NP9 Klasse 2 noise Monitoring Station for wallmounting,,RNT InsightNow Rentals,,Noise,,,,285.00
ebb28db9-13f1-45cb-b941-3d84c14a0ae0,MSNMSBRS-NP9-CL1,MUN,Starting rate Cat. B: for the rental of an NP9 Klasse 1 noise Monitoring Station with detachable Microphone for indoor Use,,RNT InsightNow Rentals,,Noise,,,,285.00
473ed16a-fce3-4bca-beb4-0994cb96af1f,MSNMSBRS-SP7,MUN,Starting rate Cat. B: for the rental of an SP7 Klasse 2 noise Monitoring Station,,RNT InsightNow Rentals,,Noise,,,,385.00
36032606-ea65-4876-9499-c3d6cca57652,MSNMSBRS-WHS,MUN,"Starting rate Cat. B: for the rental of a THIES weather Monitoring Station (Temp, Humidity, windspeed, wind direction, rainfall,..)",,RNT InsightNow Rentals,,Noise,,,,385.00
edc84948-4588-412c-a573-1feb5ca0e795,MSNMSBRW,MUN,"Rental rate B, per week multiplied by number of cat. B objects",,RNT InsightNow Rentals,,Noise,,,,165.00
4adafe44-3bbb-4ca1-9199-54f1af416b0c,MSNMSCRS-NP4,MUN,Starting rate Cat. C: for the rental of an NP4 Klasse 1 noise Monitoring Station (non PTB certified),,RNT InsightNow Rentals,,Noise,,,,495.00
e2d42502-8e87-48dc-8234-9ae4ca3db18a,MSNMSCRW,MUN,"Rental rate C, per week multiplied by number of cat. C objects",,RNT InsightNow Rentals,,Noise,,,,200.00
228e00e1-b376-438b-96ba-e2fa9f67f07d,MSNMSDRM,MUN,"Rental rate D, per Month week multiplied by number of cat. D objects",,RNT InsightNow Rentals,,Noise,,,,161.97
3130f3d0-158f-4e18-a75c-a4d73b8ae6fb,MSNMSDRS-SPC,MUN,Starting rate Cat. D: for the rental of a SPC certified class 1 noise Monitoring station,,RNT InsightNow Rentals,,Noise,,,,595.00
30ad8dd0-64c7-4f64-a250-c3d7cfdda1d0,MSNMSDRW,MUN,"Rental rate D, per week multiplied by number of cat. D objects",,RNT InsightNow Rentals,,Noise,,,,265.00
6a970633-a012-4ee5-942b-1bdb7cba01fa,MSNMSFRS-INSUR,MUN,Rental raise of 10% for insurance of equipment.,,RNT InsightNow Rentals,,Noise,,,,0.00
3f510e05-ccee-4f77-b77b-c661bb0c86c3,MSNMSFRS-SPEED,MUN,"Rental rate F, speed delivery (within 2 weeks) +10%",,RNT InsightNow Rentals,,Noise,,,,0.00
79086fec-d607-4801-9bdc-bc20e06b7116,MSNMSRD-PARTNER,MUN,Partner koring bij verhuur producten geluid,,RNT InsightNow Rentals,,,,,,0.00
56fcef13-6140-4929-8dec-12959ee93a90,MSNNMAN-ESS,MUN,"Cat. A Noise Monitoring services - essential, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,225.00
3d0d8d03-a7e2-459a-b64f-c12146706316,MSNNMAN-EXP,MUN,Cat. A Noise Monitoring services - expert,,"ISPN InsightNow Platform, non-recurring",,,,,,435.00
30932318-0ecb-4937-9fd6-62d91752f26f,MSNNMARY-ESS,MUN,"Cat. A Noise monitoring services - essential, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,435.00
07d8461e-3197-455c-acbb-5a782f364dee,MSNNMARY-EXP,MUN,Cat. A Noise monitoring services - expert per year,,"ISPRY InsightNow Platform, recurring per year",,,,,,765.00
6b901556-44b7-45bc-9734-f0911fbfa384,MSNNMBN-ESS,MUN,"Cat. B Noise Monitoring services - essential, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,325.00
746d1567-5881-47aa-946d-012a8863c47d,MSNNMBN-EXP,MUN,"Cat. B Noise Monitoring services - expert, non recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,435.00
62738499-1c95-45e0-9dfa-96248a83b4f0,MSNNMBN-PRO,MUN,"Cat. B Noise Monitoring services - professional, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,665.00
0348e5d5-964f-454f-9456-1c346bc8e24b,MSNNMBRY-ESS,MUN,"Cat. B Noise monitoring services - essential, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,765.00
8b5f7e8a-7765-4131-9aa3-9fde3b524a48,MSNNMBRY-EXP,MUN,"Cat. B Noise monitoring services - expert, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,1195.00
293e7e7a-947c-45f8-ae3c-d9665d52b89c,MSNNMBRY-PRO,MUN,"Cat. B  Noise monitoring services - professional, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,1645.00
a9462f98-9f80-4943-a1b3-5391f0d55238,MSNNMCN-ESS,MUN,"Cat. C Noise Monitoring services - essential, eenmalig",,"ISPN InsightNow Platform, non-recurring",,,,,,325.00
c85b1ab0-6f05-4303-8147-33914bdcaf85,MSNNMCN-EXP,MUN,"Cat. C Noise Monitoring services - expert, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,435.00
86c8417a-3396-4311-a6d5-70e7f46b6370,MSNNMCN-PRO,MUN,"Cat. C Noise Monitoring services - professional, non-recurring",,"ISPN InsightNow Platform, non-recurring",,,,,,655.00
ded90c39-e7ec-46d0-9b47-a7d1ce856af2,MSNNMCRY-ESS,MUN,"Cat. C Noise monitoring services - essential, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,1195.00
ff13ddbe-e00e-4ca1-bf43-29b7f63c2d1f,MSNNMCRY-PRO,MUN,"Cat. C  Noise monitoring services - professional, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,2245.00
eaa7bd8c-17ac-4cb9-8b66-b3e2001da050,MSNNMEN-ESS,MUN,"Cat. E, cityListener Noise Monitoring services - essential, eenmalig",,"ISPN InsightNow Platform, non-recurring",,,,,,345.00
41933767-0c8a-48f0-9736-c61d8c738341,MSNNMERY-ESS,MUN,"Cat. E, Citylistener Noise monitoring services - essential, per year",,"ISPRY InsightNow Platform, recurring per year",,,,,,625.00
7e06cc18-f0b7-440b-9f42-a5695ccde030,MSNNMSN-AUD,MUN,"Acquire data audio streaming (addition to noise monitoring -STD or -EXT), non-recurring",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,35.00
1332b011-dd16-49c4-b6fe-5e4bbee25ab0,MSNNMSN-CON,MUN,"Construction viewset setup fee, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,572.25
1b178654-0251-4e85-8269-78640f0f955d,MSNNMSN-COR,MUN,"Correlation feature setup fee, method and reporting for noise monitoring, non recurring",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,127.05
e9cdd4c5-786f-4e6b-aa0f-1ffb3c4fb354,MSNNMSN-EXT,MUN,"Acquire data noise monitoring (LAeq, LCeq, LAmax, LAtm5, LCpeak, 1/3 octave or 1/1 octave), non-recurring",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,35.00
c0e4c12a-52c1-48a1-bdc1-9078558fd54e,MSNNMSN-GLIMI,MUN,GLIMI setup cost,,"ISPN InsightNow Platform, non-recurring",,Noise,,,,750.00
01e41576-5b19-4019-b9fb-d8d90d5e62d2,MSNNMSN-HRMI,MUN,"HRMI method and reporting for noiseMonitoring, non-recurring",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,295.00
5235a8b0-5c05-447a-b8f9-9e0849fb810e,MSNNMSN-STD3D,MUN,"Acquire data noise monitoring (LAeq, LCeq, LAmax, LAtm5, Azimuth and Elevation for LA and LC), non-recurring",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,35.00
bd495d88-965e-4cc8-96c5-93e1e890db80,MSNNMSN-STDC1,MUN,"Acquire data noise monitoring (LAeq, LCeq, LAmax, LAtm5, LCpeak), non-recurring",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,35.00
42c264b3-044d-48a6-b597-f6f498938dc9,MSNNMSN-STDC2,MUN,"Acquire data noise monitoring (LAeq, LCeq, LAmax), non-recurring",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,35.00
bde3e3e9-646f-47ab-8bb8-bd2408cd273d,MSNNMSN-WEATHER,MUN,"Acquire data noise monitoring (LAeq, LCeq, LAmax, LAtm5, LCpeak, 1/3 octave or 1/1 octave), non-recurring",,"ISPN InsightNow Platform, non-recurring",,Noise,,,,35.00
3a34469a-8419-4b74-9f39-e9899be82d1b,MSNNMSRH-AUD,MUN,"Acquire data audio streaming (addition to noise monitoring -STD or -EXT), per half year",,"ISPRY InsightNow Platform, recurring per year",,Noise,,,,150.00
9b846e14-c75a-47d8-bffb-e12c88ac6658,MSNNMSRH-EXT,MUN,"Acquire data noise monitoring (LAeq, LCeq, LAmax, LAtm5, LCpeak, 1/3 octave or 1/1 octave), per 6 months",,"ISPRH InsightNow Platform, recurring per 6 months",,Noise,,,,150.00
8f819296-16f3-48f0-a181-f63da9642707,MSNNMSRQ-AUD,MUN,"Acquire data audio streaming (addition to noise monitoring -STD or -EXT), per 3 months",,"ISPRQ InsightNow Platform, recurring per 3 months",,,,,,75.00
